9.35	9.30392	-4.75139
9.36	9.05046	-4.54671
9.37	8.79678	-4.34193
9.38	8.54343	-4.1373
9.39	8.291	-3.93312
9.4	8.04006	-3.72965
9.41	7.79118	-3.52713
9.42	7.54494	-3.3258
9.43	7.3019	-3.12589
9.44	7.06265	-2.92759
9.45	6.82775	-2.7311
9.46	6.59777	-2.53657
9.47	6.37325	-2.34414
9.48	6.15476	-2.15392
9.49	5.94284	-1.966
9.5	5.73801	-1.78043
9.51	5.54082	-1.59722
9.52	5.35175	-1.41635
9.53	5.17132	-1.23777
9.54	4.99999	-1.06135
9.55	4.83822	-0.886969
9.56	4.68645	-0.714412
9.57	4.54507	-0.543436
9.58	4.41446	-0.373744
9.59	4.29494	-0.204987
9.6	4.18681	-0.0367704
9.61	4.0903	0.131348
9.62	4.00559	0.299848
9.63	3.93281	0.469243
9.64	3.87202	0.640071
9.65	3.82321	0.81288
9.66	3.78632	0.988222
9.67	3.76119	1.16664
9.68	3.74764	1.34864
9.69	3.74541	1.53471
9.7	3.75419	1.7253
9.71	3.77364	1.92078
9.72	3.80336	2.12148
9.73	3.84293	2.32768
9.74	3.89193	2.53959
9.75	3.94989	2.75733
9.76	4.01635	2.98101
9.77	4.09083	3.21064
9.78	4.17287	3.44619
9.79	4.26198	3.68758
9.8	4.35769	3.93467
9.81	4.45954	4.1873
9.82	4.56704	4.44524
9.83	4.67974	4.70824
9.84	4.79719	4.976
9.85	4.91892	5.24821
9.86	5.04448	5.52451
9.87	5.17345	5.80452
9.88	5.30538	6.08786
9.89	5.43984	6.3741
9.9	5.5764	6.6628
9.91	5.71464	6.95352
9.92	5.85416	7.24577
9.93	5.99453	7.53909
9.94	6.13537	7.83299
9.95	6.27626	8.12696
9.96	6.41683	8.42051
9.97	6.55669	8.71313
9.98	6.69546	9.0043
9.99	6.83278	9.29351
10	6.96828	9.58025
10.01	7.1016	9.864
